total_spend,num_ads,avg_spend_per_ad,ad_count,spender_size,Advertiser,CLASS,Code,2020 assignment / context,Advertiser_Name
800.0,4,200.0,4,Small (<$10k),CITIZENS FOR MASON BECKER,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR MASON BECKER
700.0,2,350.0,2,Small (<$10k),GROUNDWORK CENTER FOR RESILIENT COMMUNITIES INC,Unmarked,OTHER_UNKNOWN,,GROUNDWORK CENTER FOR RESILIENT COMMUNITIES INC
700.0,1,700.0,1,Small (<$10k),CALVIN BEAULIER,Unmarked,OTHER_UNKNOWN,,CALVIN BEAULIER
700.0,2,350.0,2,Small (<$10k),Save Our Schools Arizona,Unmarked,OTHER_UNKNOWN,,Save Our Schools Arizona
700.0,4,175.0,4,Small (<$10k),"FUEL MARKETING, LLC",Unmarked,OTHER_UNKNOWN,,"FUEL MARKETING, LLC"
700.0,1,700.0,1,Small (<$10k),BAH FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,BAH FOR CONGRESS
700.0,1,700.0,1,Small (<$10k),BARBARA JORDAN INSTITUTE,Unmarked,OTHER_UNKNOWN,,BARBARA JORDAN INSTITUTE
700.0,2,350.0,2,Small (<$10k),HOUSE DEMOCRATIC CAMPAIGN COMMITTEE,Unmarked,OTHER_UNKNOWN,,HOUSE DEMOCRATIC CAMPAIGN COMMITTEE
700.0,3,233.0,3,Small (<$10k),Sanford Bishop for Congress,Unmarked,OTHER_UNKNOWN,,Sanford Bishop for Congress
700.0,6,117.0,6,Small (<$10k),TRUE DEMOCRATS FOR CUNNINGHAM,Unmarked,OTHER_UNKNOWN,,TRUE DEMOCRATS FOR CUNNINGHAM
700.0,4,175.0,4,Small (<$10k),Teresa Branch,Unmarked,OTHER_UNKNOWN,,Teresa Branch
700.0,2,350.0,2,Small (<$10k),C. SCOTT GROW FOR IDAHO,Unmarked,OTHER_UNKNOWN,,C. SCOTT GROW FOR IDAHO
700.0,2,350.0,2,Small (<$10k),"WORKING FAMILIES ORGANIZATION, INC.",Unmarked,OTHER_UNKNOWN,,"WORKING FAMILIES ORGANIZATION, INC."
700.0,1,700.0,1,Small (<$10k),JANET BARRESI FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JANET BARRESI FOR CONGRESS
700.0,4,175.0,4,Small (<$10k),FRIENDS OF JUSTIN WILCOX,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JUSTIN WILCOX
700.0,4,175.0,4,Small (<$10k),VOTE BALDWIN,Unmarked,OTHER_UNKNOWN,,VOTE BALDWIN
700.0,4,175.0,4,Small (<$10k),BUCKBEE 2020,Unmarked,OTHER_UNKNOWN,,BUCKBEE 2020
700.0,2,350.0,2,Small (<$10k),AMERICAN FEDERATION OF LABOR AND CONGRESS OF INDUSTRIAL ORGANIZATIONS (AFL-CIO),Unmarked,OTHER_UNKNOWN,,AMERICAN FEDERATION OF LABOR AND CONGRESS OF INDUSTRIAL ORGANIZATIONS (AFL-CIO)
700.0,3,233.0,3,Small (<$10k),South Carolinas Conservative Future,Unmarked,OTHER_UNKNOWN,,South Carolinas Conservative Future
700.0,2,350.0,2,Small (<$10k),US FUTURE FUND,Unmarked,OTHER_UNKNOWN,,US FUTURE FUND
700.0,1,700.0,1,Small (<$10k),"THE EVERGLADES TRUST, INC.",Unmarked,OTHER_UNKNOWN,,"THE EVERGLADES TRUST, INC."
700.0,5,140.0,5,Small (<$10k),THOMAS M. SHERMAN,Unmarked,OTHER_UNKNOWN,,THOMAS M. SHERMAN
700.0,4,175.0,4,Small (<$10k),THE MCCLATCHY COMPANY,Unmarked,OTHER_UNKNOWN,,THE MCCLATCHY COMPANY
700.0,2,350.0,2,Small (<$10k),GARY MOHR FOR STATE HOUSE,Unmarked,OTHER_UNKNOWN,,GARY MOHR FOR STATE HOUSE
700.0,2,350.0,2,Small (<$10k),JON BENNION,Unmarked,OTHER_UNKNOWN,,JON BENNION
700.0,4,175.0,4,Small (<$10k),BENJAMIN M CHIPMAN,Unmarked,OTHER_UNKNOWN,,BENJAMIN M CHIPMAN
700.0,1,700.0,1,Small (<$10k),JANET ADKINS,Unmarked,OTHER_UNKNOWN,,JANET ADKINS
700.0,7,100.0,7,Small (<$10k),"WORKING ASSETS FUNDING SERVICE, INC.",Unmarked,OTHER_UNKNOWN,,"WORKING ASSETS FUNDING SERVICE, INC."
700.0,3,233.0,3,Small (<$10k),HEALTHIER COLORADO,Unmarked,OTHER_UNKNOWN,,HEALTHIER COLORADO
700.0,2,350.0,2,Small (<$10k),DR. CHUCK ELLINGTON FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DR. CHUCK ELLINGTON FOR CONGRESS
700.0,4,175.0,4,Small (<$10k),Jaime Mercado,Unmarked,OTHER_UNKNOWN,,Jaime Mercado
700.0,7,100.0,7,Small (<$10k),CHARLES SONENCLAR,Unmarked,OTHER_UNKNOWN,,CHARLES SONENCLAR
700.0,2,350.0,2,Small (<$10k),"DIRECT EDGE CAMPAIGNS, LLC",Unmarked,OTHER_UNKNOWN,,"DIRECT EDGE CAMPAIGNS, LLC"
700.0,7,100.0,7,Small (<$10k),New York City Campaign Finance Board,Unmarked,OTHER_UNKNOWN,,New York City Campaign Finance Board
700.0,6,117.0,6,Small (<$10k),"NUNEZ AND WELLMAN CONSULTING DUFFY, WELLMAN AND PARTNERS",Unmarked,OTHER_UNKNOWN,,"NUNEZ AND WELLMAN CONSULTING DUFFY, WELLMAN AND PARTNERS"
700.0,6,117.0,6,Small (<$10k),ELISA FOR NM,Unmarked,OTHER_UNKNOWN,,ELISA FOR NM
700.0,5,140.0,5,Small (<$10k),ELECT PARKER SLOAN,Unmarked,OTHER_UNKNOWN,,ELECT PARKER SLOAN
700.0,3,233.0,3,Small (<$10k),NM WORKING FAMILIES PARTY PAC,Unmarked,OTHER_UNKNOWN,,NM WORKING FAMILIES PARTY PAC
700.0,1,700.0,1,Small (<$10k),"NIKEMA FOR CONGRESS, INC",Unmarked,OTHER_UNKNOWN,,"NIKEMA FOR CONGRESS, INC"
700.0,2,350.0,2,Small (<$10k),MIKE BENNETT CAMPAIGN,Unmarked,OTHER_UNKNOWN,,MIKE BENNETT CAMPAIGN
700.0,4,175.0,4,Small (<$10k),CHELE FARLEY FOR CONGRESS INC.,Unmarked,OTHER_UNKNOWN,,CHELE FARLEY FOR CONGRESS INC.
700.0,2,350.0,2,Small (<$10k),CHILTON FOR IOWA,Unmarked,OTHER_UNKNOWN,,CHILTON FOR IOWA
700.0,4,175.0,4,Small (<$10k),FRIENDS OF ALICE DEWINE,Unmarked,OTHER_UNKNOWN,,FRIENDS OF ALICE DEWINE
700.0,4,175.0,4,Small (<$10k),REP. RALPH NORMAN - U.S. HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,REP. RALPH NORMAN - U.S. HOUSE OF REPRESENTATIVES
700.0,5,140.0,5,Small (<$10k),LEO VALENTIN FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,LEO VALENTIN FOR CONGRESS
700.0,7,100.0,7,Small (<$10k),CHIP LAMARCA CAMPAIGN - FLORIDA STATE HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,CHIP LAMARCA CAMPAIGN - FLORIDA STATE HOUSE OF REPRESENTATIVES
700.0,1,700.0,1,Small (<$10k),CLAIRE FOR BOULDER COUNTY,Unmarked,OTHER_UNKNOWN,,CLAIRE FOR BOULDER COUNTY
700.0,7,100.0,7,Small (<$10k),DANIEL WEBSTER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DANIEL WEBSTER FOR CONGRESS
700.0,6,117.0,6,Small (<$10k),NEW MORAL MAJORITY,Unmarked,OTHER_UNKNOWN,,NEW MORAL MAJORITY
700.0,4,175.0,4,Small (<$10k),SARAH G. NORMAN,Unmarked,OTHER_UNKNOWN,,SARAH G. NORMAN
700.0,1,700.0,1,Small (<$10k),DARROW FOR COUNCIL,Unmarked,OTHER_UNKNOWN,,DARROW FOR COUNCIL
700.0,6,117.0,6,Small (<$10k),RISNER FOR A STRONGER NM,Unmarked,OTHER_UNKNOWN,,RISNER FOR A STRONGER NM
700.0,1,700.0,1,Small (<$10k),ROMANOFF FOR COLORADO,Unmarked,OTHER_UNKNOWN,,ROMANOFF FOR COLORADO
700.0,3,233.0,3,Small (<$10k),DONALD POMEROY COMMITTEE,Unmarked,OTHER_UNKNOWN,,DONALD POMEROY COMMITTEE
700.0,2,350.0,2,Small (<$10k),COLEMAN FOR CITY COUNCIL 2020,Unmarked,OTHER_UNKNOWN,,COLEMAN FOR CITY COUNCIL 2020
700.0,6,117.0,6,Small (<$10k),Martin Heinrich for Senate,Unmarked,OTHER_UNKNOWN,,Martin Heinrich for Senate
700.0,3,233.0,3,Small (<$10k),PHIL ANDERSON FOR STATE ASSEMBLY,Unmarked,OTHER_UNKNOWN,,PHIL ANDERSON FOR STATE ASSEMBLY
700.0,2,350.0,2,Small (<$10k),MONTANA CONSERVATION VOTERS EDUCATION FUND,Unmarked,OTHER_UNKNOWN,,MONTANA CONSERVATION VOTERS EDUCATION FUND
700.0,4,175.0,4,Small (<$10k),FRIENDS OF JOHN LEOPOLD-SUPERVISOR,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JOHN LEOPOLD-SUPERVISOR
700.0,5,140.0,5,Small (<$10k),Louder with Crowder LLC,Unmarked,OTHER_UNKNOWN,,Louder with Crowder LLC
700.0,4,175.0,4,Small (<$10k),OZ FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,OZ FOR CONGRESS
700.0,7,100.0,7,Small (<$10k),KARL GENTLES FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,KARL GENTLES FOR CONGRESS
600.0,2,300.0,2,Small (<$10k),JOHN WATTS CAMPAIGN COMMITTEE,Unmarked,OTHER_UNKNOWN,,JOHN WATTS CAMPAIGN COMMITTEE
600.0,4,150.0,4,Small (<$10k),PATTERSON FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,PATTERSON FOR CONGRESS
600.0,6,100.0,6,Small (<$10k),"COMMON SENSE STRATEGIES, LLC",Unmarked,OTHER_UNKNOWN,,"COMMON SENSE STRATEGIES, LLC"
600.0,2,300.0,2,Small (<$10k),UTAHNS FOR BALANCED GOVERNMENT,Unmarked,OTHER_UNKNOWN,,UTAHNS FOR BALANCED GOVERNMENT
600.0,1,600.0,1,Small (<$10k),FRIENDS OF DAN BUTTERMANN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF DAN BUTTERMANN
600.0,5,120.0,5,Small (<$10k),JIMMY PATELIS,Unmarked,OTHER_UNKNOWN,,JIMMY PATELIS
600.0,6,100.0,6,Small (<$10k),"TCT PUBLISHING, LLC",Unmarked,OTHER_UNKNOWN,,"TCT PUBLISHING, LLC"
600.0,6,100.0,6,Small (<$10k),GRADEL FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,GRADEL FOR CONGRESS
600.0,3,200.0,3,Small (<$10k),FRIENDS OF MONIQUE SMITH,Unmarked,OTHER_UNKNOWN,,FRIENDS OF MONIQUE SMITH
600.0,6,100.0,6,Small (<$10k),COMMITTEE TO ELECT MICHAEL D CARTER,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT MICHAEL D CARTER
600.0,5,120.0,5,Small (<$10k),FRIENDS TO ELECT FRED OWENS,Unmarked,OTHER_UNKNOWN,,FRIENDS TO ELECT FRED OWENS
600.0,2,300.0,2,Small (<$10k),"DAVID HILL FOR OKLAHOMA, INC.",Unmarked,OTHER_UNKNOWN,,"DAVID HILL FOR OKLAHOMA, INC."
600.0,6,100.0,6,Small (<$10k),FRIENDS OF ROBIN R HAYES,Unmarked,OTHER_UNKNOWN,,FRIENDS OF ROBIN R HAYES
600.0,6,100.0,6,Small (<$10k),GREAT AMERICAN COLLECTIBLES LLC,Unmarked,OTHER_UNKNOWN,,GREAT AMERICAN COLLECTIBLES LLC
600.0,1,600.0,1,Small (<$10k),COMMITTEE TO ELECT RICHARD C. MARTINEZ,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT RICHARD C. MARTINEZ
600.0,4,150.0,4,Small (<$10k),CITIZENS FOR FERNANDEZ,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR FERNANDEZ
600.0,6,100.0,6,Small (<$10k),JOHN FITZGERALD KENNEDY LIBRARY FOUNDATION INCORPORATED,Unmarked,OTHER_UNKNOWN,,JOHN FITZGERALD KENNEDY LIBRARY FOUNDATION INCORPORATED
600.0,6,100.0,6,Small (<$10k),I&P ECOMMERCE LLC,Unmarked,OTHER_UNKNOWN,,I&P ECOMMERCE LLC
600.0,1,600.0,1,Small (<$10k),JAMES THOMAS,Unmarked,OTHER_UNKNOWN,,JAMES THOMAS
600.0,1,600.0,1,Small (<$10k),VANSANT FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,VANSANT FOR CONGRESS
600.0,6,100.0,6,Small (<$10k),EDWARD V LAUING,Unmarked,OTHER_UNKNOWN,,EDWARD V LAUING
600.0,3,200.0,3,Small (<$10k),CROWE FOR GEORGIA,Unmarked,OTHER_UNKNOWN,,CROWE FOR GEORGIA
600.0,1,600.0,1,Small (<$10k),LUKE MIELKE,Unmarked,OTHER_UNKNOWN,,LUKE MIELKE
600.0,2,300.0,2,Small (<$10k),JASON ROSS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JASON ROSS FOR CONGRESS
600.0,2,300.0,2,Small (<$10k),MEEHAN COMMITTEE,Unmarked,OTHER_UNKNOWN,,MEEHAN COMMITTEE
600.0,3,200.0,3,Small (<$10k),BRUNCH MONEY LLC,Unmarked,OTHER_UNKNOWN,,BRUNCH MONEY LLC
600.0,3,200.0,3,Small (<$10k),RE-ELECT JAMES SIMON COMMITTEE,Unmarked,OTHER_UNKNOWN,,RE-ELECT JAMES SIMON COMMITTEE
600.0,1,600.0,1,Small (<$10k),"Planned Parenthood Action Fund, Inc.",Unmarked,OTHER_UNKNOWN,,"Planned Parenthood Action Fund, Inc."
600.0,6,100.0,6,Small (<$10k),ARKANSAS COMPETES,Unmarked,OTHER_UNKNOWN,,ARKANSAS COMPETES
600.0,3,200.0,3,Small (<$10k),ELECT MICHAEL WHITE,Unmarked,OTHER_UNKNOWN,,ELECT MICHAEL WHITE
600.0,1,600.0,1,Small (<$10k),JAMES PAGE,Unmarked,OTHER_UNKNOWN,,JAMES PAGE
600.0,3,200.0,3,Small (<$10k),PROCHOICE VOTER,Unmarked,OTHER_UNKNOWN,,PROCHOICE VOTER
600.0,4,150.0,4,Small (<$10k),COMMITTEE TO ELECT HAL SLAGER,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT HAL SLAGER
600.0,6,100.0,6,Small (<$10k),JEREMIAH CLARK FOR GOOD GOVERNMENT,Unmarked,OTHER_UNKNOWN,,JEREMIAH CLARK FOR GOOD GOVERNMENT
600.0,1,600.0,1,Small (<$10k),GODLEY FOR CITY COUNCIL 2020,Unmarked,OTHER_UNKNOWN,,GODLEY FOR CITY COUNCIL 2020
600.0,2,300.0,2,Small (<$10k),TERRY LYON FOR ASSEMBLY,Unmarked,OTHER_UNKNOWN,,TERRY LYON FOR ASSEMBLY
600.0,4,150.0,4,Small (<$10k),VERLA INSKO FOR STATE HOUSE,Unmarked,OTHER_UNKNOWN,,VERLA INSKO FOR STATE HOUSE
600.0,3,200.0,3,Small (<$10k),JEREMY NELSON,Unmarked,OTHER_UNKNOWN,,JEREMY NELSON
600.0,2,300.0,2,Small (<$10k),FRIENDS FOR STEPHANIE BARRY,Unmarked,OTHER_UNKNOWN,,FRIENDS FOR STEPHANIE BARRY
600.0,3,200.0,3,Small (<$10k),AMERICAN CENTER,Unmarked,OTHER_UNKNOWN,,AMERICAN CENTER
600.0,3,200.0,3,Small (<$10k),REPUBLICAN PARTY SIXTH CONGRESSIONAL DISTRICT OF WISCONSIN,Unmarked,OTHER_UNKNOWN,,REPUBLICAN PARTY SIXTH CONGRESSIONAL DISTRICT OF WISCONSIN
600.0,1,600.0,1,Small (<$10k),NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),Unmarked,OTHER_UNKNOWN,,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND)
600.0,6,100.0,6,Small (<$10k),KENNETH BLAIR,Unmarked,OTHER_UNKNOWN,,KENNETH BLAIR
600.0,4,150.0,4,Small (<$10k),"GRUBBS, BRUCE",Unmarked,OTHER_UNKNOWN,,"GRUBBS, BRUCE"
600.0,6,100.0,6,Small (<$10k),MUQTEDAR KHAN,Unmarked,OTHER_UNKNOWN,,MUQTEDAR KHAN
600.0,2,300.0,2,Small (<$10k),CAMPAIGN FUND OF JORDAN RASMUSSON,Unmarked,OTHER_UNKNOWN,,CAMPAIGN FUND OF JORDAN RASMUSSON
600.0,1,600.0,1,Small (<$10k),KEVIN O'CONNOR FOR U.S. SENATE INC.,Unmarked,OTHER_UNKNOWN,,KEVIN O'CONNOR FOR U.S. SENATE INC.
600.0,1,600.0,1,Small (<$10k),STEVEN WILLIS LINNE JR.,Unmarked,OTHER_UNKNOWN,,STEVEN WILLIS LINNE JR.
600.0,4,150.0,4,Small (<$10k),YES FOR UNION CITY PUBLIC SAFETY MEASURE U,Unmarked,OTHER_UNKNOWN,,YES FOR UNION CITY PUBLIC SAFETY MEASURE U
600.0,6,100.0,6,Small (<$10k),KALEB OAKLEY MOODE,Unmarked,OTHER_UNKNOWN,,KALEB OAKLEY MOODE
600.0,1,600.0,1,Small (<$10k),SALMAN FOR HOUSE,Unmarked,OTHER_UNKNOWN,,SALMAN FOR HOUSE
600.0,6,100.0,6,Small (<$10k),SHARI MACKIN FOR DISTRICT 3 CITY COUNCIL 2020,Unmarked,OTHER_UNKNOWN,,SHARI MACKIN FOR DISTRICT 3 CITY COUNCIL 2020
600.0,5,120.0,5,Small (<$10k),FRIENDS OF LYNNETTE SHAW,Unmarked,OTHER_UNKNOWN,,FRIENDS OF LYNNETTE SHAW
600.0,3,200.0,3,Small (<$10k),SUSAN HELM,Unmarked,OTHER_UNKNOWN,,SUSAN HELM
600.0,6,100.0,6,Small (<$10k),CATALINA LAUF FOR CONGRESS COMMITTEE,Unmarked,OTHER_UNKNOWN,,CATALINA LAUF FOR CONGRESS COMMITTEE
600.0,3,200.0,3,Small (<$10k),Democratic Party of Oregon,Unmarked,OTHER_UNKNOWN,,Democratic Party of Oregon
600.0,5,120.0,5,Small (<$10k),GUIDO WEISS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,GUIDO WEISS FOR CONGRESS
600.0,6,100.0,6,Small (<$10k),DENNIS HORLANDER FOR STATE REPRESENTATIVE,Unmarked,OTHER_UNKNOWN,,DENNIS HORLANDER FOR STATE REPRESENTATIVE
600.0,2,300.0,2,Small (<$10k),DEMOCRACY COUNTS INC,Unmarked,OTHER_UNKNOWN,,DEMOCRACY COUNTS INC
600.0,1,600.0,1,Small (<$10k),DOREEN GALLEGOS,Unmarked,OTHER_UNKNOWN,,DOREEN GALLEGOS
500.0,1,500.0,1,Small (<$10k),THE SILICON VALLEY ORGANIZATION PAC,Unmarked,OTHER_UNKNOWN,,THE SILICON VALLEY ORGANIZATION PAC
500.0,4,125.0,4,Small (<$10k),Nebraska Family Alliance INC,Unmarked,OTHER_UNKNOWN,,Nebraska Family Alliance INC
500.0,1,500.0,1,Small (<$10k),MARIA BORELL,Unmarked,OTHER_UNKNOWN,,MARIA BORELL
500.0,5,100.0,5,Small (<$10k),DEPALO COMMITTEE,Unmarked,OTHER_UNKNOWN,,DEPALO COMMITTEE
500.0,3,167.0,3,Small (<$10k),FRIENDS OF GREG ROTHMAN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF GREG ROTHMAN
500.0,1,500.0,1,Small (<$10k),LYONS 4 AZ,Unmarked,OTHER_UNKNOWN,,LYONS 4 AZ
500.0,5,100.0,5,Small (<$10k),Texas Public Policy Foundation,Unmarked,OTHER_UNKNOWN,,Texas Public Policy Foundation
500.0,3,167.0,3,Small (<$10k),JASON FOR OFFICE,Unmarked,OTHER_UNKNOWN,,JASON FOR OFFICE
500.0,3,167.0,3,Small (<$10k),GOOD SAMARITAN PROPERTIES INC,Unmarked,OTHER_UNKNOWN,,GOOD SAMARITAN PROPERTIES INC
500.0,1,500.0,1,Small (<$10k),HARRINGTON FOR SENATE ELECTION CAMPAIGN FUND,Unmarked,OTHER_UNKNOWN,,HARRINGTON FOR SENATE ELECTION CAMPAIGN FUND
500.0,3,167.0,3,Small (<$10k),SHAPIRO FOR PENNSYLVANIA,Unmarked,OTHER_UNKNOWN,,SHAPIRO FOR PENNSYLVANIA
500.0,4,125.0,4,Small (<$10k),STAUSH GRUSZYNSKI,Unmarked,OTHER_UNKNOWN,,STAUSH GRUSZYNSKI
500.0,3,167.0,3,Small (<$10k),KEEP JUDGE REUBEN YOUNG,Unmarked,OTHER_UNKNOWN,,KEEP JUDGE REUBEN YOUNG
500.0,2,250.0,2,Small (<$10k),LORAINE LUNDQUIST FOR CITY COUNCIL 2020,Unmarked,OTHER_UNKNOWN,,LORAINE LUNDQUIST FOR CITY COUNCIL 2020
500.0,1,500.0,1,Small (<$10k),COOKIES RETAIL LLC,Unmarked,OTHER_UNKNOWN,,COOKIES RETAIL LLC
500.0,3,167.0,3,Small (<$10k),MICHELE OBERHOLTZER FOR MICHIGAN,Unmarked,OTHER_UNKNOWN,,MICHELE OBERHOLTZER FOR MICHIGAN
500.0,5,100.0,5,Small (<$10k),HARI TITAN,Unmarked,OTHER_UNKNOWN,,HARI TITAN
500.0,2,250.0,2,Small (<$10k),"WALKER, LARRY",Unmarked,OTHER_UNKNOWN,,"WALKER, LARRY"
500.0,2,250.0,2,Small (<$10k),FRIENDS OF RUSS GOODMAN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF RUSS GOODMAN
500.0,5,100.0,5,Small (<$10k),"NO ON PROP 21 - CALIFORNIANS TO PROTECT AFFORDABLE HOUSING - A COALITION OF HOUSING ADVOCATES, RENTERS, BUSINESSES, TAXPAYERS, AND VETERANS",Unmarked,OTHER_UNKNOWN,,"NO ON PROP 21 - CALIFORNIANS TO PROTECT AFFORDABLE HOUSING - A COALITION OF HOUSING ADVOCATES, RENTERS, BUSINESSES, TAXPAYERS, AND VETERANS"
500.0,4,125.0,4,Small (<$10k),MAKING WEB LLC,Unmarked,OTHER_UNKNOWN,,MAKING WEB LLC
500.0,3,167.0,3,Small (<$10k),CANNING FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CANNING FOR CONGRESS
500.0,1,500.0,1,Small (<$10k),TIM FOX FOR GOVERNOR,Unmarked,OTHER_UNKNOWN,,TIM FOX FOR GOVERNOR
500.0,2,250.0,2,Small (<$10k),COMMITTEE TO ELECT CRAIG HALL,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT CRAIG HALL
500.0,2,250.0,2,Small (<$10k),FRIENDS OF SWEARINGEN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF SWEARINGEN
500.0,4,125.0,4,Small (<$10k),FRIENDS OF TIM BONNER,Unmarked,OTHER_UNKNOWN,,FRIENDS OF TIM BONNER
500.0,2,250.0,2,Small (<$10k),STAND WITH CHUCK,Unmarked,OTHER_UNKNOWN,,STAND WITH CHUCK
500.0,5,100.0,5,Small (<$10k),DAN ROMANO FOR YONKERS CITY JUDGE,Unmarked,OTHER_UNKNOWN,,DAN ROMANO FOR YONKERS CITY JUDGE
500.0,1,500.0,1,Small (<$10k),Nuera Marketing,Unmarked,OTHER_UNKNOWN,,Nuera Marketing
500.0,1,500.0,1,Small (<$10k),JASON RUFFALO FOR MINNESOTA,Unmarked,OTHER_UNKNOWN,,JASON RUFFALO FOR MINNESOTA
500.0,5,100.0,5,Small (<$10k),MUSLAND FOR HOUSE,Unmarked,OTHER_UNKNOWN,,MUSLAND FOR HOUSE
500.0,1,500.0,1,Small (<$10k),KRISTINE REEVES FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,KRISTINE REEVES FOR CONGRESS
500.0,1,500.0,1,Small (<$10k),SOREN SORENSEN FOR US HOUSE,Unmarked,OTHER_UNKNOWN,,SOREN SORENSEN FOR US HOUSE
500.0,2,250.0,2,Small (<$10k),PAUL JUNGE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,PAUL JUNGE FOR CONGRESS
500.0,5,100.0,5,Small (<$10k),FRIENDS OF JOE DUPLECHIN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JOE DUPLECHIN
500.0,5,100.0,5,Small (<$10k),FARNEN FOR FAIRFIELD,Unmarked,OTHER_UNKNOWN,,FARNEN FOR FAIRFIELD
500.0,2,250.0,2,Small (<$10k),ROSS FOR MAINE,Unmarked,OTHER_UNKNOWN,,ROSS FOR MAINE
500.0,5,100.0,5,Small (<$10k),Washington Newspaper Publishing,Unmarked,OTHER_UNKNOWN,,Washington Newspaper Publishing
500.0,3,167.0,3,Small (<$10k),MIKE HUTCHINSON,Unmarked,OTHER_UNKNOWN,,MIKE HUTCHINSON
500.0,1,500.0,1,Small (<$10k),"ELECT LIZA WELSH FOR CITY COUNCIL, CITY OF EUREKA, WARD 4 IN 2020",Unmarked,OTHER_UNKNOWN,,"ELECT LIZA WELSH FOR CITY COUNCIL, CITY OF EUREKA, WARD 4 IN 2020"
500.0,2,250.0,2,Small (<$10k),BILL POWERS,Unmarked,OTHER_UNKNOWN,,BILL POWERS
500.0,2,250.0,2,Small (<$10k),KOBACH FOR SENATE,Unmarked,OTHER_UNKNOWN,,KOBACH FOR SENATE
500.0,5,100.0,5,Small (<$10k),JASON ORTITAY,Unmarked,OTHER_UNKNOWN,,JASON ORTITAY
500.0,1,500.0,1,Small (<$10k),NATIONAL VOTE AT HOME INSTITUTE,Unmarked,OTHER_UNKNOWN,,NATIONAL VOTE AT HOME INSTITUTE
500.0,2,250.0,2,Small (<$10k),COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE,Unmarked,OTHER_UNKNOWN,,COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE
500.0,3,167.0,3,Small (<$10k),JONATHAN JOHNSON,Unmarked,OTHER_UNKNOWN,,JONATHAN JOHNSON
500.0,4,125.0,4,Small (<$10k),AMERICAN JOBS AND GROWTH PAC,Unmarked,OTHER_UNKNOWN,,AMERICAN JOBS AND GROWTH PAC
500.0,5,100.0,5,Small (<$10k),Kentucky State Democratic Central Executive Committee,Unmarked,OTHER_UNKNOWN,,Kentucky State Democratic Central Executive Committee
500.0,5,100.0,5,Small (<$10k),MATTHEW SCHAUB,Unmarked,OTHER_UNKNOWN,,MATTHEW SCHAUB
500.0,5,100.0,5,Small (<$10k),OFF THE ROAD PRODUCTIONS,Unmarked,OTHER_UNKNOWN,,OFF THE ROAD PRODUCTIONS
500.0,1,500.0,1,Small (<$10k),CITIZENS TO ELECT RUSTY CROWE TO CONGRESS,Unmarked,OTHER_UNKNOWN,,CITIZENS TO ELECT RUSTY CROWE TO CONGRESS
500.0,2,250.0,2,Small (<$10k),HONG FOR STATE HOUSE,Unmarked,OTHER_UNKNOWN,,HONG FOR STATE HOUSE
500.0,1,500.0,1,Small (<$10k),ANDY HOLLEMAN,Unmarked,OTHER_UNKNOWN,,ANDY HOLLEMAN
500.0,4,125.0,4,Small (<$10k),FRIENDS OF BOB SMYTHE JR,Unmarked,OTHER_UNKNOWN,,FRIENDS OF BOB SMYTHE JR
500.0,3,167.0,3,Small (<$10k),SUJATA FOR CONNECTICUT,Unmarked,OTHER_UNKNOWN,,SUJATA FOR CONNECTICUT
